user_id,item_id,rating
72,56,5.0
881,1028,3.0
251,1014,5.0
666,48,4.0
251,313,5.0
1,192,4.0
181,294,2.0
49,8,3.0
67,756,3.0
124,11,5.0
178,83,4.0
393,117,4.0
398,357,4.0
213,735,5.0
699,111,3.0
805,629,3.0
357,1095,3.0
82,228,3.0
62,213,4.0
622,1231,2.0
587,270,4.0
543,198,4.0
881,177,4.0
145,826,2.0
46,7,4.0
318,284,3.0
246,567,5.0
548,98,5.0
648,177,5.0
246,208,4.0
783,307,5.0
184,82,3.0
399,235,4.0
161,487,3.0
532,562,5.0
704,631,3.0
417,73,3.0
572,1010,2.0
643,357,5.0
256,187,3.0
234,283,3.0
844,260,1.0
358,213,5.0
554,174,5.0
256,662,2.0
535,813,5.0
897,1219,4.0
253,220,4.0
189,151,5.0
299,423,3.0
363,302,5.0
825,823,4.0
387,230,3.0
899,2,3.0
130,1046,4.0
286,402,3.0
68,275,5.0
313,565,1.0
828,730,3.0
532,1217,4.0
828,24,4.0
174,124,5.0
263,662,4.0
313,615,4.0
698,423,2.0
405,1070,1.0
560,1008,3.0
592,261,1.0
292,748,3.0
518,547,3.0
825,1199,4.0
495,196,3.0
928,496,5.0
658,273,4.0
393,761,4.0
615,13,4.0
880,451,2.0
158,83,5.0
727,168,5.0
758,716,2.0
57,1016,4.0
548,282,4.0
264,672,3.0
805,269,5.0
293,501,4.0
930,455,1.0
87,195,5.0
343,1008,4.0
22,431,4.0
94,70,4.0
539,496,3.0
198,182,4.0
367,250,5.0
802,687,3.0
198,1094,1.0
607,137,4.0
862,651,5.0
94,541,3.0
378,298,3.0
158,187,5.0
254,443,3.0
788,284,3.0
435,109,4.0
198,298,1.0
653,223,3.0
545,234,3.0
241,313,4.0
158,550,3.0
881,1033,1.0
72,402,4.0
159,1023,2.0
174,40,4.0
659,269,4.0
7,99,5.0
881,54,4.0
805,21,2.0
533,300,4.0
276,121,4.0
537,283,4.0
730,815,3.0
22,510,5.0
891,117,3.0
394,109,4.0
795,581,4.0
328,1112,4.0
532,77,5.0
729,689,4.0
592,245,1.0
749,140,3.0
276,942,4.0
346,365,1.0
233,223,4.0
617,269,1.0
894,923,5.0
855,1021,3.0
653,193,4.0
104,332,2.0
311,642,4.0
621,123,4.0
292,320,5.0
426,435,3.0
543,528,4.0
323,56,5.0
789,248,3.0
778,94,2.0
161,265,2.0
262,172,2.0
677,988,4.0
870,494,3.0
301,959,4.0
361,148,1.0
483,380,3.0
747,26,3.0
551,92,5.0
13,639,3.0
833,182,5.0
758,687,3.0
311,661,3.0
870,470,3.0
751,738,4.0
325,961,4.0
276,443,4.0
442,470,4.0
88,315,4.0
189,313,2.0
328,402,3.0
180,469,5.0
501,13,4.0
540,597,4.0
638,144,5.0
621,894,1.0
506,686,3.0
749,291,4.0
503,662,3.0
454,196,2.0
716,494,5.0
630,477,4.0
26,1008,3.0
695,343,4.0
567,429,4.0
129,990,2.0
18,131,4.0
897,633,5.0
485,538,3.0
894,346,4.0
158,217,5.0
89,213,4.0
303,1145,2.0
627,470,3.0
878,66,3.0
541,139,3.0
110,688,1.0
883,275,4.0
586,56,5.0
437,582,5.0
661,8,5.0
806,182,5.0
379,83,4.0
28,143,4.0
178,809,4.0
77,69,3.0
551,229,5.0
319,313,5.0
606,1,5.0
488,96,3.0
625,235,3.0
49,1009,3.0
886,410,4.0
293,65,3.0
287,313,4.0
901,155,5.0
213,258,4.0
110,1179,2.0
436,96,4.0
828,904,3.0
694,645,4.0
87,393,4.0
650,630,5.0
889,382,2.0
787,319,3.0
112,332,4.0
62,70,3.0
887,1033,4.0
529,300,4.0
444,912,4.0
655,1108,3.0
92,72,3.0
655,198,4.0
100,690,4.0
561,124,3.0
864,623,3.0
608,461,4.0
865,926,1.0
899,194,5.0
270,230,3.0
524,205,5.0
121,1,4.0
496,1286,2.0
854,293,5.0
434,118,5.0
101,1057,2.0
816,1025,4.0
479,198,5.0
429,227,2.0
11,504,3.0
484,655,5.0
13,317,5.0
479,584,3.0
815,403,4.0
305,863,4.0
680,100,3.0
474,605,3.0
846,232,3.0
61,300,5.0
392,615,5.0
225,1443,4.0
924,202,4.0
293,317,4.0
787,899,3.0
445,300,1.0
533,265,3.0
850,385,5.0
90,498,5.0
314,378,5.0
95,3,1.0
805,147,5.0
311,483,4.0
647,136,5.0
912,238,4.0
653,213,2.0
775,750,5.0
87,1179,3.0
796,720,4.0
643,639,4.0
562,720,4.0
642,1091,4.0
94,135,4.0
449,118,1.0
92,1207,3.0
480,257,4.0
7,210,4.0
848,163,5.0
494,1197,3.0
601,378,2.0
629,135,5.0
622,795,2.0
627,210,3.0
617,170,1.0
761,457,1.0
303,375,2.0
624,240,2.0
764,15,4.0
279,1485,4.0
538,12,4.0
605,276,4.0
361,165,5.0
328,778,3.0
913,530,2.0
420,288,3.0
299,286,4.0
643,77,3.0
592,1060,2.0
90,155,5.0
478,763,5.0
627,233,2.0
763,47,3.0
919,85,2.0
334,10,4.0
267,1401,4.0
345,1221,3.0
293,467,4.0
222,742,5.0
276,315,4.0
279,1047,4.0
795,931,2.0
581,919,5.0
244,537,5.0
463,410,1.0
761,688,2.0
393,315,5.0
200,118,4.0
416,184,4.0
458,52,4.0
34,259,2.0
393,399,4.0
303,1187,4.0
224,212,1.0
151,385,3.0
307,746,4.0
450,722,5.0
747,705,5.0
286,1119,3.0
102,588,4.0
447,56,5.0
378,4,3.0
115,8,5.0
454,474,4.0
263,416,5.0
13,414,5.0
843,180,3.0
305,793,5.0
606,432,5.0
144,93,1.0
796,56,5.0
35,748,4.0
237,705,3.0
627,121,3.0
383,237,4.0
278,306,5.0
151,195,3.0
854,19,3.0
916,535,3.0
213,12,5.0
297,1007,4.0
863,299,2.0
649,250,3.0
13,833,2.0
866,887,3.0
425,529,4.0
417,685,1.0
24,421,5.0
474,530,5.0
870,1134,4.0
277,276,4.0
383,475,2.0
2,294,1.0
541,404,4.0
798,1102,4.0
653,531,5.0
429,1010,3.0
344,244,3.0
868,408,5.0
831,288,1.0
244,183,4.0
425,269,4.0
332,879,4.0
600,227,4.0
472,578,5.0
72,228,1.0
116,289,4.0
326,127,1.0
712,220,5.0
293,877,2.0
564,121,4.0
450,170,5.0
343,778,5.0
43,280,3.0
899,471,4.0
756,403,2.0
343,931,3.0
385,132,4.0
349,823,4.0
889,54,3.0
210,523,4.0
609,294,2.0
351,873,3.0
747,315,4.0
23,275,5.0
305,679,3.0
336,1054,1.0
932,428,4.0
701,328,4.0
42,591,4.0
292,491,4.0
49,71,3.0
201,581,3.0
691,79,5.0
85,631,4.0
77,210,3.0
246,416,3.0
92,1018,4.0
328,205,4.0
378,1145,3.0
357,405,5.0
120,245,3.0
260,319,2.0
130,876,4.0
284,303,5.0
293,97,4.0
354,513,5.0
246,173,5.0
846,495,4.0
301,511,4.0
499,207,5.0
128,380,4.0
496,42,5.0
322,656,5.0
553,603,5.0
194,530,4.0
340,174,4.0
336,864,1.0
495,1207,5.0
887,699,1.0
328,313,4.0
126,323,3.0
800,25,4.0
393,316,5.0
715,425,4.0
847,404,3.0
699,880,3.0
110,684,4.0
881,678,2.0
405,648,1.0
151,478,5.0
60,61,4.0
659,82,4.0
210,832,3.0
409,1176,4.0
763,732,3.0
328,685,4.0
394,123,5.0
314,934,4.0
854,302,3.0
380,474,4.0
881,186,3.0
748,69,4.0
295,420,4.0
327,150,4.0
605,293,3.0
188,259,3.0
870,367,4.0
493,173,4.0
181,358,2.0
392,197,5.0
659,257,2.0
653,447,2.0
372,574,4.0
276,91,5.0
257,165,4.0
269,521,4.0
99,237,5.0
113,424,1.0
435,21,4.0
171,354,3.0
514,200,2.0
342,149,5.0
308,408,5.0
615,175,5.0
399,28,2.0
305,71,3.0
487,399,5.0
135,98,5.0
172,488,3.0
651,268,2.0
543,936,4.0
803,304,3.0
561,1131,4.0
807,421,3.0
11,203,4.0
181,306,1.0
10,404,4.0
564,300,4.0
452,527,3.0
548,293,4.0
495,679,3.0
497,163,2.0
301,395,1.0
815,660,4.0
159,1014,4.0
87,396,1.0
829,427,4.0
659,197,5.0
406,672,2.0
532,307,4.0
569,268,3.0
892,318,5.0
405,198,2.0
381,304,5.0
397,591,4.0
889,1069,1.0
549,515,5.0
391,604,4.0
370,153,2.0
240,353,1.0
416,220,4.0
119,1262,3.0
256,245,4.0
381,16,4.0
491,654,5.0
85,89,4.0
542,772,4.0
764,273,3.0
455,28,4.0
650,658,3.0
846,480,5.0
109,425,2.0
870,435,3.0
398,483,5.0
486,257,3.0
346,293,3.0
486,508,4.0
880,245,2.0
894,960,5.0
843,596,3.0
884,179,5.0
867,475,5.0
180,658,5.0
216,134,4.0
501,294,3.0
497,155,3.0
734,198,1.0
514,433,5.0
472,66,5.0
59,318,5.0
850,98,1.0
286,17,4.0
416,775,4.0
748,168,3.0
172,220,4.0
866,344,2.0
235,520,4.0
12,381,4.0
698,177,1.0
586,273,5.0
94,765,3.0
222,409,3.0
174,1282,5.0
194,197,4.0
356,326,4.0
23,238,5.0
470,950,3.0
181,1202,1.0
194,1412,2.0
764,527,4.0
15,111,4.0
22,127,5.0
653,1207,1.0
930,288,1.0
276,1245,3.0
528,238,3.0
49,1078,1.0
437,602,3.0
883,342,4.0
151,15,4.0
907,819,4.0
452,318,5.0
405,798,1.0
577,1517,3.0
770,358,3.0
450,195,4.0
347,410,5.0
455,523,4.0
7,213,3.0
901,181,4.0
456,483,4.0
370,114,3.0
221,386,3.0
109,64,2.0
110,326,4.0
85,458,3.0
345,274,3.0
213,182,4.0
665,125,4.0
224,356,4.0
13,769,3.0
24,12,5.0
342,764,1.0
299,98,4.0
509,268,2.0
59,369,2.0
234,520,4.0
763,28,3.0
7,212,1.0
13,300,1.0
363,588,2.0
601,318,4.0
437,134,5.0
293,1135,3.0
880,118,3.0
675,344,4.0
554,318,5.0
555,236,5.0
653,1132,1.0
239,1332,3.0
178,118,4.0
303,80,4.0
152,280,5.0
617,242,3.0
445,763,2.0
313,430,5.0
880,761,4.0
323,258,4.0
416,65,5.0
367,919,5.0
69,265,4.0
533,88,4.0
137,250,5.0
528,523,4.0
244,145,3.0
747,509,5.0
267,1090,3.0
642,1126,1.0
464,515,5.0
916,83,4.0
126,302,4.0
373,655,5.0
104,544,3.0
738,751,3.0
7,216,4.0
412,174,5.0
622,230,3.0
450,1518,4.0
916,22,4.0
771,173,4.0
18,699,5.0
90,1198,5.0
328,155,4.0
575,176,4.0
794,150,4.0
798,418,4.0
450,457,2.0
291,290,4.0
782,948,2.0
119,1034,3.0
308,655,4.0
916,3,3.0
59,419,2.0
689,358,4.0
653,510,2.0
798,62,4.0
766,436,4.0
864,95,5.0
782,344,3.0
751,751,4.0
374,120,3.0
349,471,3.0
255,763,5.0
634,323,4.0
863,1127,4.0
800,864,4.0
919,1086,4.0
87,384,4.0
474,1009,4.0
528,178,4.0
504,67,2.0
345,405,4.0
1,236,4.0
717,826,2.0
699,273,3.0
234,510,4.0
795,1555,3.0
83,476,3.0
236,370,3.0
707,97,4.0
94,111,4.0
807,605,3.0
392,657,5.0
385,199,3.0
543,272,3.0
671,54,3.0
391,301,4.0
615,187,5.0
622,156,5.0
26,926,2.0
749,158,3.0
619,1016,4.0
500,283,2.0
693,195,4.0
666,566,3.0
167,554,1.0
158,450,3.0
334,877,3.0
42,468,4.0
609,948,1.0
862,174,5.0
276,120,2.0
416,41,3.0
788,96,3.0
889,646,3.0
301,143,4.0
76,474,5.0
513,252,5.0
833,664,3.0
817,748,4.0
257,1022,2.0
145,949,4.0
880,239,4.0
507,1034,5.0
138,517,4.0
882,118,4.0
638,430,5.0
453,24,4.0
889,73,3.0
642,588,5.0
442,164,2.0
132,137,4.0
280,1049,2.0
741,423,3.0
908,79,4.0
18,527,4.0
179,690,1.0
378,392,3.0
417,382,2.0
35,261,3.0
239,190,1.0
465,134,4.0
76,42,3.0
18,515,5.0
14,519,5.0
870,943,2.0
454,260,1.0
389,69,5.0
276,844,4.0
286,815,3.0
254,313,5.0
334,640,4.0
236,483,5.0
51,132,4.0
541,452,3.0
533,742,4.0
439,1600,5.0
871,905,3.0
53,281,4.0
243,173,3.0
345,91,4.0
59,198,5.0
383,496,5.0
709,363,3.0
795,117,4.0
919,462,3.0
491,19,4.0
493,527,5.0
352,181,4.0
293,265,3.0
406,181,5.0
197,226,4.0
230,609,3.0
691,604,5.0
500,100,4.0
128,873,1.0
84,815,4.0
543,651,3.0
666,1098,4.0
435,10,5.0
16,125,3.0
94,346,4.0
899,181,3.0
592,455,4.0
361,654,4.0
839,220,3.0
807,420,3.0
269,1110,2.0
110,783,3.0
361,421,3.0
286,1,4.0
175,71,4.0
610,606,5.0
264,1103,5.0
341,682,3.0
683,511,5.0
933,1246,1.0
490,1383,1.0
279,4,4.0
401,659,3.0
592,223,5.0
932,1065,5.0
774,357,2.0
346,120,3.0
889,231,3.0
590,276,4.0
270,1074,5.0
862,214,3.0
90,486,5.0
795,50,3.0
487,404,4.0
286,805,3.0
286,403,5.0
386,833,3.0
291,285,4.0
543,169,4.0
547,303,3.0
268,840,2.0
23,421,5.0
711,91,4.0
269,163,2.0
833,218,4.0
326,445,4.0
130,892,3.0
458,644,4.0
358,59,4.0
727,56,3.0
629,327,3.0
773,840,1.0
805,742,3.0
727,70,5.0
803,300,3.0
193,554,3.0
487,501,4.0
144,900,4.0
256,147,4.0
795,143,3.0
773,432,4.0
44,317,4.0
541,526,4.0
840,606,4.0
201,31,1.0
92,566,4.0
496,1091,1.0
524,449,3.0
596,149,3.0
145,943,3.0
554,100,3.0
322,505,4.0
708,508,4.0
53,924,3.0
940,168,3.0
663,815,4.0
721,739,4.0
606,307,4.0
686,435,5.0
249,708,4.0
57,472,1.0
412,23,4.0
532,292,4.0
801,326,4.0
59,521,5.0
102,327,2.0
533,596,2.0
551,572,1.0
643,228,4.0
141,1014,3.0
523,163,5.0
398,134,3.0
323,179,4.0
738,71,3.0
379,135,4.0
799,45,4.0
378,77,4.0
642,926,5.0
846,192,5.0
868,1098,5.0
372,628,4.0
891,127,4.0
175,147,3.0
250,331,3.0
655,1069,1.0
562,82,5.0
322,150,4.0
393,977,4.0
371,655,4.0
59,755,4.0
796,249,1.0
445,744,2.0
653,258,3.0
664,660,3.0
1,45,5.0
894,877,3.0
536,778,4.0
184,447,3.0
842,749,4.0
914,1355,1.0
95,665,2.0
13,502,5.0
416,955,4.0
339,53,4.0
488,1039,4.0
806,419,5.0
261,1025,5.0
463,593,1.0
433,358,2.0
72,237,3.0
83,121,4.0
860,300,4.0
735,813,4.0
479,931,2.0
425,272,4.0
314,724,2.0
230,69,4.0
815,200,5.0
37,385,4.0
269,132,5.0
677,455,5.0
425,217,1.0
194,89,3.0
474,664,4.0
751,689,2.0
899,177,3.0
548,1405,3.0
642,1179,3.0
360,405,3.0
444,300,4.0
455,71,3.0
682,280,3.0
44,96,4.0
890,452,2.0
405,1260,1.0
417,461,3.0
221,76,4.0
374,651,4.0
502,680,3.0
345,676,4.0
642,485,5.0
523,210,5.0
533,252,4.0
146,313,4.0
716,1101,5.0
716,405,4.0
389,835,5.0
883,257,5.0
871,1431,4.0
8,550,3.0
457,7,4.0
11,194,4.0
181,885,1.0
178,265,5.0
67,121,4.0
758,607,5.0
116,806,4.0
738,211,3.0
497,217,4.0
921,240,1.0
363,66,4.0
39,301,3.0
109,147,4.0
270,77,2.0
269,197,5.0
774,468,2.0
551,943,5.0
920,1612,4.0
747,474,5.0
892,98,5.0
342,326,1.0
642,392,4.0
878,511,4.0
755,299,2.0
551,651,4.0
405,736,5.0
883,749,3.0
660,153,4.0
548,597,4.0
823,770,4.0
262,405,2.0
378,43,3.0
815,518,3.0
731,215,5.0
932,968,4.0
642,250,5.0
262,269,3.0
498,180,4.0
605,405,3.0
899,1101,5.0
664,678,2.0
877,170,5.0
881,826,1.0
371,435,3.0
49,1076,2.0
21,396,2.0
363,572,2.0
655,64,4.0
368,561,2.0
561,31,2.0
447,498,4.0
7,434,4.0
24,372,4.0
707,190,5.0
293,66,2.0
605,215,3.0
269,285,5.0
268,108,3.0
119,24,4.0
51,184,3.0
121,50,5.0
1,20,4.0
455,173,4.0
303,290,4.0
157,258,3.0
188,96,5.0
330,427,5.0
76,293,4.0
123,276,4.0
69,742,3.0
912,192,4.0
903,89,4.0
269,512,5.0
314,756,3.0
94,928,3.0
340,946,5.0
570,268,3.0
99,258,5.0
268,665,2.0
910,134,3.0
276,922,4.0
499,97,4.0
188,717,4.0
84,148,4.0
286,405,3.0
381,673,3.0
795,152,4.0
56,94,4.0
665,147,4.0
97,100,2.0
156,9,4.0
933,866,2.0
846,747,3.0
181,813,2.0
286,1118,1.0
831,307,2.0
60,185,4.0
606,201,4.0
773,1240,3.0
539,603,4.0
704,100,4.0
401,25,4.0
6,195,4.0
902,304,3.0
16,22,5.0
655,1479,2.0
380,315,4.0
518,847,5.0
537,894,1.0
642,1219,4.0
116,297,3.0
464,307,5.0
92,230,3.0
458,750,5.0
913,508,3.0
646,678,3.0
164,405,5.0
326,403,3.0
758,616,4.0
405,205,3.0
168,126,5.0
474,28,4.0
197,362,4.0
882,432,5.0
189,83,4.0
399,11,4.0
799,286,5.0
345,44,3.0
933,87,4.0
437,727,3.0
932,509,3.0
42,282,4.0
899,180,3.0
216,218,4.0
40,245,3.0
574,750,3.0
18,969,3.0
497,642,3.0
292,511,5.0
537,24,1.0
187,694,5.0
933,231,1.0
184,212,4.0
496,432,4.0
490,284,3.0
313,655,4.0
101,1132,3.0
326,69,2.0
472,720,5.0
582,473,3.0
294,603,5.0
467,293,4.0
805,519,4.0
169,525,3.0
532,127,5.0
11,79,4.0
617,238,3.0
940,751,3.0
846,496,3.0
81,150,3.0
393,86,2.0
514,259,4.0
872,284,3.0
406,131,2.0
500,16,4.0
439,288,3.0
402,96,5.0
805,274,2.0
378,289,5.0
190,117,4.0
455,471,4.0
188,226,3.0
622,72,3.0
924,174,5.0
677,980,2.0
378,651,4.0
567,223,4.0
117,195,5.0
14,14,3.0
379,163,4.0
908,200,2.0
756,228,3.0
524,405,2.0
881,447,4.0
262,406,3.0
454,228,3.0
630,193,3.0
798,400,3.0
718,274,3.0
454,50,4.0
600,450,4.0
497,288,2.0
308,519,4.0
454,873,2.0
222,66,4.0
381,495,4.0
409,191,5.0
279,189,5.0
256,526,3.0
31,705,5.0
466,1176,5.0
101,924,4.0
716,70,4.0
671,55,3.0
99,1016,5.0
489,270,4.0
650,23,3.0
696,311,5.0
635,742,3.0
181,10,2.0
184,582,4.0
863,362,1.0
13,21,3.0
56,233,1.0
127,690,1.0
178,823,2.0
391,134,4.0
577,468,3.0
345,289,3.0
524,519,4.0
514,42,5.0
901,71,4.0
530,172,4.0
191,313,5.0
336,383,1.0
452,22,5.0
577,176,5.0
642,21,5.0
417,501,3.0
864,125,4.0
474,491,4.0
489,353,4.0
911,435,5.0
640,941,5.0
311,404,3.0
601,325,4.0
25,195,4.0
279,1048,1.0
268,134,5.0
93,815,4.0
60,216,4.0
542,1098,4.0
890,271,3.0
405,1522,1.0
573,654,4.0
715,12,4.0
450,235,3.0
847,763,1.0
406,419,1.0
21,983,2.0
134,751,5.0
699,100,4.0
660,392,2.0
56,451,3.0
315,651,3.0
748,748,4.0
89,216,5.0
798,155,3.0
774,431,4.0
262,200,3.0
409,171,4.0
457,111,3.0
655,155,4.0
363,230,2.0
932,86,4.0
940,321,4.0
416,1016,5.0
790,69,1.0
94,418,3.0
52,258,5.0
308,479,5.0
216,466,4.0
270,181,4.0
754,293,4.0
716,836,4.0
739,498,4.0
447,823,3.0
474,421,3.0
889,160,4.0
756,983,2.0
738,210,5.0
554,423,4.0
758,62,2.0
903,59,4.0
363,933,2.0
458,952,2.0
13,473,4.0
381,176,4.0
517,597,4.0
231,50,4.0
178,96,4.0
221,186,4.0
521,96,4.0
709,808,4.0
326,565,3.0
751,756,2.0
500,8,4.0
864,892,3.0
722,7,4.0
508,96,2.0
417,178,3.0
326,33,2.0
577,121,5.0
402,13,3.0
223,295,3.0
137,266,5.0
908,172,3.0
774,186,3.0
378,655,4.0
864,408,5.0
224,1163,2.0
778,239,4.0
456,135,4.0
389,66,3.0
354,257,3.0
551,717,3.0
928,8,5.0
556,988,1.0
454,111,1.0
788,211,4.0
83,452,3.0
548,248,4.0
880,810,3.0
334,1172,3.0
58,960,4.0
373,94,2.0
291,1046,4.0
548,742,5.0
472,368,3.0
773,217,3.0
81,169,4.0
796,154,3.0
379,383,2.0
101,820,3.0
407,466,3.0
554,756,3.0
268,222,4.0
159,1190,5.0
151,137,5.0
836,429,4.0
118,164,5.0
834,405,4.0
190,302,5.0
405,807,1.0
279,202,4.0
881,259,3.0
95,96,4.0
23,99,4.0
936,1279,3.0
637,237,2.0
932,611,5.0
206,691,1.0
391,11,3.0
655,632,3.0
387,46,3.0
348,225,3.0
913,603,4.0
608,133,4.0
839,458,5.0
234,97,2.0
453,188,4.0
137,385,5.0
642,959,5.0
475,258,1.0
385,654,5.0
497,114,4.0
915,313,4.0
325,526,3.0
346,79,5.0
660,1135,2.0
294,342,3.0
405,1168,1.0
506,205,5.0
640,168,5.0
115,847,4.0
174,88,5.0
558,124,4.0
843,175,4.0
613,514,4.0
871,794,3.0
392,510,4.0
380,521,2.0
922,756,2.0
747,194,3.0
672,1028,4.0
833,628,4.0
869,127,5.0
804,522,3.0
145,15,2.0
229,340,4.0
343,747,4.0
178,196,4.0
558,286,4.0
298,845,3.0
292,115,4.0
346,68,3.0
21,327,3.0
7,232,3.0
269,241,1.0
629,270,3.0
913,478,4.0
566,235,3.0
430,56,4.0
764,176,4.0
474,509,5.0
790,716,4.0
749,239,4.0
220,258,3.0
752,313,3.0
194,318,5.0
295,493,5.0
645,319,3.0
392,492,4.0
661,165,5.0
591,275,4.0
303,1086,1.0
452,526,4.0
854,271,4.0
328,328,4.0
268,746,3.0
751,849,2.0
462,328,5.0
655,240,3.0
901,12,5.0
262,451,4.0
434,9,1.0
524,1129,2.0
498,922,5.0
90,387,5.0
527,64,3.0
49,172,1.0
665,328,4.0
92,42,4.0
151,168,5.0
466,269,2.0
455,147,4.0
226,283,2.0
883,656,5.0
587,890,1.0
587,302,3.0
535,461,3.0
91,750,5.0
919,564,2.0
721,51,4.0
204,300,3.0
734,483,4.0
782,1527,2.0
240,898,5.0
699,23,4.0
889,300,3.0
318,692,4.0
805,761,3.0
305,1074,2.0
73,382,4.0
789,93,4.0
145,1077,3.0
911,451,2.0
268,79,3.0
825,833,4.0
682,276,3.0
176,324,5.0
505,300,4.0
70,450,1.0
592,969,4.0
361,28,3.0
502,263,1.0
782,1668,3.0
883,1591,3.0
223,1014,4.0
279,1,3.0
281,989,2.0
560,288,4.0
402,182,5.0
359,7,5.0
340,1,5.0
822,926,2.0
514,1115,4.0
239,305,4.0
650,588,3.0
194,1112,3.0
817,831,1.0
886,153,3.0
835,210,5.0
798,839,4.0
313,77,3.0
690,705,1.0
106,739,3.0
429,566,3.0
901,66,5.0
481,204,4.0
622,474,3.0
733,100,5.0
128,28,5.0
495,419,1.0
632,1028,2.0
719,162,4.0
898,343,3.0
297,705,2.0
387,1110,2.0
234,557,1.0
244,180,4.0
222,393,4.0
577,58,4.0
932,1512,5.0
174,268,5.0
889,869,3.0
373,651,4.0
378,367,3.0
377,443,4.0
551,1139,4.0
568,641,5.0
601,100,4.0
889,820,2.0
222,356,4.0
209,766,4.0
456,721,4.0
538,258,3.0
676,1234,1.0
493,180,4.0
453,268,4.0
465,836,3.0
705,377,4.0
144,326,4.0
7,266,4.0
916,121,3.0
661,79,5.0
922,471,3.0
58,69,1.0
890,195,5.0
608,448,5.0
862,1117,4.0
223,294,4.0
57,1,5.0
44,603,4.0
144,135,5.0
121,9,5.0
795,265,3.0
505,56,1.0
458,467,4.0
98,655,3.0
506,271,4.0
193,879,3.0
758,527,5.0
345,1315,3.0
152,716,5.0
434,1095,5.0
887,420,5.0
551,686,3.0
314,322,4.0
201,128,2.0
232,270,3.0
222,193,4.0
562,636,2.0
862,423,4.0
325,28,3.0
672,255,2.0
823,55,4.0
664,482,5.0
271,963,5.0
663,546,3.0
717,289,4.0
548,659,4.0
42,203,4.0
405,1435,1.0
447,9,2.0
368,567,3.0
198,402,3.0
64,185,4.0
640,302,5.0
387,744,3.0
36,1026,5.0
72,215,4.0
192,302,5.0
521,496,2.0
224,77,4.0
223,1052,1.0
291,1376,3.0
727,403,4.0
777,1079,2.0
339,661,5.0
303,70,4.0
207,841,3.0
704,514,4.0
838,254,3.0
675,891,2.0
551,42,5.0
158,123,3.0
338,516,5.0
868,94,1.0
592,471,4.0
655,32,4.0
686,179,5.0
130,374,4.0
158,744,4.0
809,313,4.0
711,747,4.0
318,77,3.0
21,319,2.0
642,769,5.0
123,98,4.0
270,13,4.0
64,182,4.0
407,72,4.0
378,732,4.0
622,449,2.0
907,748,5.0
495,90,4.0
152,22,5.0
385,443,3.0
425,346,5.0
709,65,2.0
92,22,3.0
769,269,5.0
887,142,1.0
615,332,2.0
728,1355,4.0
190,1313,2.0
318,481,4.0
666,511,4.0
395,255,3.0
782,1665,2.0
282,307,3.0
484,588,5.0
245,112,4.0
90,154,5.0
66,121,3.0
262,778,4.0
399,15,5.0
222,432,3.0
806,81,5.0
52,748,4.0
593,468,3.0
355,307,4.0
399,969,3.0
314,332,5.0
405,796,3.0
821,1197,5.0
547,258,4.0
503,285,4.0
592,688,1.0
479,175,4.0
379,127,5.0
189,1056,3.0
880,269,4.0
921,69,4.0
145,569,4.0
727,50,4.0
493,71,5.0
79,10,5.0
840,7,4.0
181,1120,1.0
655,237,3.0
533,322,4.0
330,91,4.0
606,516,4.0
365,272,4.0
442,405,3.0
92,231,3.0
918,83,4.0
102,2,2.0
798,443,3.0
195,384,2.0
35,259,4.0
907,869,5.0
291,89,3.0
314,1225,3.0
64,1141,5.0
470,257,4.0
560,429,3.0
562,286,4.0
847,455,2.0
421,4,3.0
537,512,3.0
22,792,4.0
616,299,3.0
308,309,1.0
188,357,4.0
322,127,4.0
655,79,5.0
119,9,4.0
845,272,3.0
263,176,5.0
406,93,4.0
747,132,4.0
321,603,5.0
354,134,4.0
896,497,3.0
704,889,3.0
305,382,5.0
145,665,5.0
334,481,5.0
922,67,3.0
655,514,5.0
410,905,4.0
435,299,4.0
762,256,3.0
361,90,2.0
532,269,4.0
270,145,3.0
852,50,5.0
307,428,4.0
617,670,1.0
843,173,2.0
405,356,5.0
73,246,3.0
437,747,4.0
765,151,4.0
381,150,4.0
916,943,4.0
314,93,1.0
618,625,4.0
648,816,1.0
409,367,3.0
13,61,4.0
82,183,3.0
788,71,3.0
387,10,4.0
474,215,5.0
342,42,3.0
207,475,2.0
537,380,2.0
345,387,4.0
795,81,4.0
494,357,5.0
365,137,3.0
756,731,3.0
686,451,4.0
429,48,3.0
645,258,3.0
795,658,2.0
465,423,3.0
145,260,4.0
731,611,3.0
7,97,5.0
738,265,4.0
668,358,3.0
682,685,3.0
420,750,4.0
908,50,4.0
147,305,4.0
903,412,2.0
351,882,5.0
95,101,1.0
385,506,2.0
928,127,5.0
768,762,1.0
384,258,4.0
541,234,5.0
883,129,5.0
846,63,3.0
363,423,3.0
506,608,4.0
200,38,3.0
373,81,2.0
506,503,4.0
524,173,4.0
546,288,4.0
640,1067,4.0
538,496,5.0
488,193,3.0
896,95,4.0
200,465,4.0
815,523,4.0
249,42,5.0
21,299,1.0
56,158,3.0
763,174,4.0
697,288,2.0
457,709,5.0
476,210,4.0
648,405,4.0
924,519,4.0
472,569,4.0
859,111,4.0
525,14,3.0
621,561,4.0
815,191,5.0
156,64,3.0
59,140,1.0
940,200,3.0
280,1221,5.0
398,211,4.0
293,49,3.0
312,153,2.0
304,259,1.0
515,748,2.0
264,345,4.0
693,159,4.0
